"ACADEMIC_YEAR","SUBJECT_ID","SUBJECT_CODE","SUBJECT_NUMBER","SOURCE_SUBJECT_ID","PRINT_SUBJECT_ID","IS_PRINTED_IN_BULLETIN","DEPARTMENT_CODE","DEPARTMENT_NAME","EFFECTIVE_TERM_CODE","SUBJECT_SHORT_TITLE","SUBJECT_TITLE","IS_VARIABLE_UNITS","LECTURE_UNITS","LAB_UNITS","PREPARATION_UNITS","TOTAL_UNITS","DESIGN_UNITS","GRADE_TYPE","GRADE_TYPE_DESC","GRADE_RULE","GRADE_RULE_DESC","HGN_CODE","HGN_DESC","HGN_EXCEPT","GIR_ATTRIBUTE","GIR_ATTRIBUTE_DESC","COMM_REQ_ATTRIBUTE","COMM_REQ_ATTRIBUTE_DESC","TUITION_ATTRIBUTE","TUITION_ATTRIBUTE_DESC","WRITE_REQ_ATTRIBUTE","WRITE_REQ_ATTRIBUTE_DESC","SUPERVISOR_ATTRIBUTE","SUPERVISOR_ATTRIBUTE_DESC","PREREQUISITES","SUBJECT_DESCRIPTION","JOINT_SUBJECTS","SCHOOL_WIDE_ELECTIVES","MEETS_WITH_SUBJECTS","EQUIVALENT_SUBJECTS","IS_OFFERED_THIS_YEAR","IS_OFFERED_FALL_TERM","IS_OFFERED_IAP","IS_OFFERED_SPRING_TERM","IS_OFFERED_SUMMER_TERM","FALL_INSTRUCTORS","SPRING_INSTRUCTORS","STATUS_CHANGE","LAST_ACTIVITY_DATE","WAREHOUSE_LOAD_DATE","MASTER_SUBJECT_ID","HASS_ATTRIBUTE","HASS_ATTRIBUTE_DESC","TERM_DURATION","GLOBAL_REGIONS","GLOBAL_COUNTRIES","ON_LINE_PAGE_NUMBER"
"2009","14.NIV","14","NIV","14.NIV","14.NIV","N","14","Economics","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","6.NIV","6","NIV","6.NIV","6.NIV","N","6","Electrical Eng & Computer Sci","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","5.NIV","5","NIV","5.NIV","5.NIV","N","5","Chemistry","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.290","SP","290","SP.290","SP.290","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.291","SP","291","SP.291","SP.291","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.292","SP","292","SP.292","SP.292","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.293","SP","293","SP.293","SP.293","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.294","SP","294","SP.294","SP.294","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.295","SP","295","SP.295","SP.295","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.296","SP","296","SP.296","SP.296","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.297","SP","297","SP.297","SP.297","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.298","SP","298","SP.298","SP.298","N","ESG","Experimental Study Group","1989FA","ESG:Special Topics","ESG Special Topics","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","1.991","1","991","1.991","1.991","N","1","Civil and Environmental Eng","1989FA","Spec Stud: Civil & Environ Eng","Spec Stud: Civil & Environ Eng","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","20.NIV","20","NIV","20.NIV","20.NIV","N","20","Biological Engineering","2007FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","21.ET","21","ET","21.ET","21.ET","N","21","Humanities","1989FA","Pre-General Exam Tut","Pre-General Exam Tut","N",1,0,5,6,0,"L","Letter graded","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","21.EX","21","EX","21.EX","21.EX","N","21","Humanities","1989FA","Humanities General Exam","Humanities General Exam","Y",0,0,0,0,0,"L","Letter graded","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","11.191","11","191","11.191","11.191","N","11","Urban Studies and Planning","2005FA","Supervised Readings","Supervised Readings in Urban Studies","N",3,0,6,9,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","Staff","Staff","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","11.194","11","194","11.194","11.194","N","11","Urban Studies and Planning","2005FA","Spec Topics: Urban Studies &Pl","Special Topics in Urban Studies and Planning","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","Y","Consult Head of Undergraduate Committee","Consult Head of Undergraduate Committee","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","11.198","11","198","11.198","11.198","N","11","Urban Studies and Planning","2009FA","IAP Special Studies","IAP Special Studies","Y",0,0,0,0,0,"P","P/D/F","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","Y","N","N","Staff","Staff","",22-MAY-08,28-OCT-24,"","","","","","",""
"2009","6.193","6","193","6.193","6.193","N","6","Electrical Eng & Computer Sci","2008FA","Spec Lab Subj: EE & CS","Spec Lab Subj: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","G. C. Verghese","G. C. Verghese","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","6.195","6","195","6.195","6.195","N","6","Electrical Eng & Computer Sci","2008FA","Spec Lab Subj: EE & CS","Special Laboratory Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","G. C. Verghese","G. C. Verghese","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","6.196","6","196","6.196","6.196","N","6","Electrical Eng & Computer Sci","2008FA","Spec Lab Subj: EE & CS","Special Laboratory Subjects in Electrical Engineering and Computer Science","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","N","G. C. Verghese","G. C. Verghese","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","5.891","5","891","5.891","5.891","Y","5","Chemistry","2007FA","Spec Topics in Chem:Undergrads","Special Topics in Chemistry for Undergraduates","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","Staff","Staff","",16-MAR-09,28-OCT-24,"","","","","","",""
"2009","SP.754","SP","754","SP.754","SP.754","N","EDG","Edgerton Center","1997FA","Research Information Retrieval","Research Information Retrieval","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.758","SP","758","SP.758","SP.758","N","EDG","Edgerton Center","1995FA","Real-World Electronics","Real-World Electronics","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","N","Y","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.759","SP","759","SP.759","SP.759","N","EDG","Edgerton Center","1995FA","Lego Robotics","Lego Robotics","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.761","SP","761","SP.761","SP.761","N","EDG","Edgerton Center","2002FA","Solar Cars","Solar Cars","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","J. Bales","J. Bales","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.766","SP","766","SP.766","SP.766","N","EDG","Edgerton Center","2006FA","Design & Build: Real Solutions","Design and Build: Real Solutions to Dorm Room Space Constraints","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.767","SP","767","SP.767","SP.767","N","EDG","Edgerton Center","2003FA","Balancing Scales: Getting","Balancing the Scales: Getting the Most Out of Your Freshman Year","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.768","SP","768","SP.768","SP.768","N","EDG","Edgerton Center","2003FA","Making Things Happen: Leading","Making Things Happen: Leading with Style","N",2,0,4,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","N","N","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","SP.772","SP","772","SP.772","SP.772","N","EDG","Edgerton Center","2003FA","Internet Tech Loc&Glob Commun","Internet Technology in Local and Global Communities","N",3,0,3,6,0,"P","P/D/F","N","Not repeatable for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","N","N","Y","N","A. Nevins","A. Nevins","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","2.NIV","2","NIV","2.NIV","2.NIV","N","2","Mechanical Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","21A.NIV","21A","NIV","21A.NIV","21A.NIV","N","21A","Anthropology","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2009","22.NIV","22","NIV","22.NIV","22.NIV","N","22","Nuclear Engineering","1997FA","Visiting Student Research","Visiting Student Research","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","Y","Y","Y","","","",18-OCT-07,28-OCT-24,"","","","","","",""
"2008","4.191","4","191","4.191","4.191","N","4","Architecture","1989FA","Spec Prob in Arch Design","Spec Prob in Arch Design","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","U","Undergraduate","","","","","","","","","","","","","","","","","","Y","Y","N","Y","N","","","",19-OCT-06,28-OCT-24,"","","","","","",""
"2002","3.691","3","691","3.691","3.691","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","3.692","3","692","3.692","3.692","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","3.693","3","693","3.693","3.693","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","3.694","3","694","3.694","3.694","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","3.695","3","695","3.695","3.695","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","3.697","3","697","3.697","3.697","N","3","Materials Science and Eng","1989FA","Teaching Mat Sci & Eng","Teaching Mat Sci & Eng","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",09-MAY-03,28-OCT-24,"","","","","","",""
"2002","4.696","4","696","4.696","4.696","N","4","Architecture","1989FA","Spec Stud:Art Hist,Theory,Crit","Spec Stud:Art Hist,Theory,Crit","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","4.697","4","697","4.697","4.697","N","4","Architecture","1989FA","Spec Stud:Art Hist,Theory,Crit","Spec Stud:Art Hist,Theory,Crit","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","4.692","4","692","4.692","4.692","N","4","Architecture","1989FA","Spec Stud:Art Hist,Theory,Crit","Spec Stud:Art Hist,Theory,Crit","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.971","6","971","6.971","6.971","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.972","6","972","6.972","6.972","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.973","6","973","6.973","6.973","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","H","High Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.965","6","965","6.965","6.965","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.966","6","966","6.966","6.966","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
"2002","6.967","6","967","6.967","6.967","N","6","Electrical Eng & Computer Sci","1989FA","Spec Studies: EE & CS","Spec Studies: EE & CS","Y",0,0,0,0,0,"L","Letter graded","R","Can be repeated for credit","G","Graduate","","","","","","","","","","","","","","","","","","","N","N","N","N","","","",15-JUN-95,28-OCT-24,"","","","","","",""
