"PROGRAM_CODE","PROGRAM_TITLE","CATEGORY_CODE","CATEGORY_TITLE","FOUR_DIGIT_CODE","FOUR_DIGIT_TITLE","NOTE","WAREHOUSE_LOAD_DATE","VERSION"
"190704","Family Systems","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190705","Gerontological Services","19","HOME ECONOMICS","1907","Individual and Family Development Studies","",11-JUN-14,"1990"
"190706","Child Development","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190707","Family and Community Services","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190708","Child Care and Support Services Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190709","Child Care Provider/Assistant","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190710","Developmental Services Worker","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"190711","Early Childhood and Family Studies","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","New in 2020",17-MAY-23,"2020"
"190712","Parent Education Services","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","New in 2020",17-MAY-23,"2020"
"190799","Human Development, Family Studies, and Related Services, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1907","Human Development, Family Studies, and Related Services","(2020) No substantive changes ",17-MAY-23,"2020"
"190900","Clothing/Apparel and Textile Studies","19","HOME ECONOMICS","1909","Clothing/Apparel and Textile Studies","",11-JUN-14,"1990"
"190901","Apparel and Textiles, General","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"190902","Apparel and Textile Manufacture","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"190904","Textile Science","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"190905","Apparel and Textile Marketing Management","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"190906","Fashion and Fabric Consultant","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"190999","Apparel and Textiles, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1909","Apparel and Textiles","(2020) No substantive changes ",17-MAY-23,"2020"
"191001","Work and Family Studies","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1910","Work and Family Studies","(2020) Moved to (Moved from 190000 to 191001)",17-MAY-23,"2020"
"199900","Home Economics, Other","19","HOME ECONOMICS","1999","Home Economics, Other","",11-JUN-14,"1990"
"199999","Family and Consumer Sciences/Human Sciences, Other","19","FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES","1999","Family and Consumer Sciences/Human Sciences, Other","(2020) No substantive changes ",17-MAY-23,"2020"
"200000","VOCATIONAL HOME ECONOMICS","20","VOCATIONAL HOME ECONOMICS","2000","VOCATIONAL HOME ECONOMICS","",11-JUN-14,"1990"
"200102","CHILD DEVELOPMENT, CARE AND GUIDANCE","20","VOCATIONAL HOME ECONOMICS","2001","CONSUMER HOMEMAKING EDUCATION","Add by MH 05282014",11-JUN-14,"1990"
"200108","FOOD AND NUTRITION","20","VOCATIONAL HOME ECONOMICS","2001","CONSUMER HOMEMAKING EDUCATION","Add by MH 05282014",11-JUN-14,"1990"
"200200","Child Care and Guidance Workers and Managers","20","VOCATIONAL HOME ECONOMICS","2002","Child Care and Guidance Workers and Managers","",11-JUN-14,"1990"
"200201","Child Care and Guidance Workers and Managers, General","20","VOCATIONAL HOME ECONOMICS","2002","Child Care and Guidance Workers and Managers","",11-JUN-14,"1990"
"200202","Child Care Provider/Assistant","20","VOCATIONAL HOME ECONOMICS","2002","Child Care and Guidance Workers and Managers","",11-JUN-14,"1990"
"200203","Child Care Services Manager","20","VOCATIONAL HOME ECONOMICS","2002","Child Care and Guidance Workers and Managers","",11-JUN-14,"1990"
"200299","Child Care and Guidance Workers and Managers, Other","20","VOCATIONAL HOME ECONOMICS","2002","Child Care and Guidance Workers and Managers","",11-JUN-14,"1990"
"200300","Clothing, Apparel and Textile Workers and Managers","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200301","Clothing, Apparel and Textile Workers and Managers, General","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200303","Commercial Garment and Apparel Worker","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200305","Custom Tailor","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200306","Fashion and Fabric Consultant","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200309","Dry-cleaning and Laundering Services","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200399","Clothing, Apparel and Textile Workers and Managers, Other","20","VOCATIONAL HOME ECONOMICS","2003","Clothing, Apparel and Textile Workers and Managers","",11-JUN-14,"1990"
"200400","Institutional Food Workers and Administrators","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200401","Institutional Food Workers and Administrators, General","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200404","Dietician Assistant","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200405","Food Caterer","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200409","Institutional Food Services Administrator","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200499","Institutional Food Workers and Administrators, Other","20","VOCATIONAL HOME ECONOMICS","2004","Institutional Food Workers and Administrators","",11-JUN-14,"1990"
"200500","Home Furnishings and Equipment Installers and Consultants","20","VOCATIONAL HOME ECONOMICS","2005","Home Furnishings and Equipment Installers and Consultants","",11-JUN-14,"1990"
"200501","Home Furnishings and Equipment Installers and Consultants, General","20","VOCATIONAL HOME ECONOMICS","2005","Home Furnishings and Equipment Installers and Consultants","",11-JUN-14,"1990"
"200502","Window Treatment Maker and Installer","20","VOCATIONAL HOME ECONOMICS","2005","Home Furnishings and Equipment Installers and Consultants","",11-JUN-14,"1990"
"200599","Home Furnishings and Equipment Installers and Consultants, Other","20","VOCATIONAL HOME ECONOMICS","2005","Home Furnishings and Equipment Installers and Consultants","",11-JUN-14,"1990"
"200600","Custodial, Housekeeping and Home Services Workers","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200601","Custodial, Housekeeping and Home Services Workers  and Managers, General","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200602","Elder Care Provider/Companion","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200604","Custodian/Caretaker","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200605","Executive Housekeeper","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200606","Homemaker's Aide","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"200699","Custodial, Housekeeping and Home Services Workers and Managers","20","VOCATIONAL HOME ECONOMICS","2006","Custodial, Housekeeping and Home Services Workers","",11-JUN-14,"1990"
"209900","Vocational Home Economics, Other","20","VOCATIONAL HOME ECONOMICS","2099","Vocational Home Economics, Other","",11-JUN-14,"1990"
"209999","Vocational Home Economics, Other","20","VOCATIONAL HOME ECONOMICS","2099","Vocational Home Economics, Other","",11-JUN-14,"1990"
"210101","Technology Education/Industrial Arts","21","TECHNOLOGY EDUCATION/INDUSTRIAL ARTS","2101","Technology Education/Industrial Arts Programs","",11-JUN-14,"2000"
"220000","Legal Studies","22","LEGAL PROFESSIONS AND STUDIES","2200","Non-Professional Legal Studies","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"220001","Pre-Law Studies","22","LEGAL PROFESSIONS AND STUDIES","2200","Non-Professional General Legal Studies (Undergraduate)","(2020) No substantive changes ",17-MAY-23,"2020"
"220099","Non-Professional Legal Studies, Other","22","LEGAL PROFESSIONS AND STUDIES","2200","Non-Professional Legal Studies","New in 2020",17-MAY-23,"2020"
"220100","Law and Legal Studies","22","LAW AND LEGAL STUDIES","2201","Law and Legal Studies","",11-JUN-14,"1990"
"220101","Law","22","LEGAL PROFESSIONS AND STUDIES","2201","Law","(2020) No substantive changes ",17-MAY-23,"2020"
"220102","Pre-Law Studies","22","LAW AND LEGAL STUDIES","2201","Law and Legal Studies","",11-JUN-14,"1990"
"220103","Paralegal/Legal Assistant","22","LAW AND LEGAL STUDIES","2201","Law and Legal Studies","",11-JUN-14,"1990"
"220104","Juridical Science/Legal Specialization (LLM, MCL, JSD/SJD)","22","LAW AND LEGAL STUDIES","2201","Law and Legal Studies","",11-JUN-14,"1990"
"220199","Law and Legal Studies, Other","22","LAW AND LEGAL STUDIES","2201","Law and Legal Studies","",11-JUN-14,"1990"
"220201","Advanced Legal Research/Studies, General","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220202","Programs for Foreign Lawyers","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220203","American/US Law/Legal Studies/Jurisprudence","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220204","Canadian Law/Legal Studies/Jurisprudence","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220205","Banking, Corporate, Finance, and Securities Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220206","Comparative Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220207","Energy, Environment, and Natural Resources Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220208","Health Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220209","International Law and Legal Studies","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220210","International Business, Trade, and Tax Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220211","Tax Law/Taxation","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220212","Intellectual Property Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes | New in 2010",17-MAY-23,"2020"
"220213","Patent Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220214","Agriculture Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220215","Arts and Entertainment Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220216","Compliance Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220217","Criminal Law and Procedure","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220218","Entrepreneurship Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220219","Family/Child/Elder Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220220","Human Resources Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220221","Insurance Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220222","Real Estate and Land Development Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220223","Transportation Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220224","Tribal/Indigenous Law","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","New in 2020",17-MAY-23,"2020"
"220299","Legal Research and Advanced Professional Studies, Other","22","LEGAL PROFESSIONS AND STUDIES","2202","Legal Research and Advanced Professional Studies","(2020) No substantive changes ",17-MAY-23,"2020"
"220301","Legal Administrative Assistant/Secretary","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services","(2020) No substantive changes ",17-MAY-23,"2020"
"220302","Legal Assistant/Paralegal","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services","(2020) No substantive changes ",17-MAY-23,"2020"
"220303","Court Reporting and Captioning/Court Reporter","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services","(2020) No substantive changes- CIP text change ",17-MAY-23,"2020"
"220304","Court Interpreter","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services","New in 2020",17-MAY-23,"2020"
"220305","Scopist","22","LEGAL PROFESSIONS AND STUDIES","2203","Legal Support Services","New in 2020",17-MAY-23,"2020"
