"IAP_SUBJECT_SESSION_KEY","SESSION_SEQUENCE","SESSION_TITLE","SESSION_DESCRIPTION","SESSION_LOCATION","SESSION_DATE","SESSION_START_TIME","SESSION_END_TIME","HAS_SESSION_INFO","WAREHOUSE_LOAD_DATE"
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",06-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",05-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",04-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",14-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",11-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf2017648716455048b",,"","","Online",27-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"Patentability Requirements","<p>Requirements for an eligible invention to be patented: novelty, non-obviousness, and utility. New U.S. law of inventor priority (first to invent? first to file? first to disclose? or what?)</p>","remote",13-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"Intro to Patents & Intellectual Property","<p>Overview of U.S. patent law and intellectual property. What patents and intellectual property are. Fundamental components of U.S. patent law.</p>","remote",11-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"Other Intellectual Property; IP Licenses","<p>Other forms of intellectual property (copyrights, trade secrets, and trademarks) and how these differ from patents. Overview of intellectual property licensing.</p>","remote",25-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"Obtaining a Patent","<p>The process of applying for a patent. Contents of the patent application, especially the specification. Patent claims: scope, language and structure. The role of the patent search. </p>","remote",20-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"Patent Rights and Patent Infringement","<p>The rights of patent ownership. Right to exclude others vs. exclusive right, especially in relation to improvement patents. Literal infringement and the doctrine of equivalents. Patent invalidity and other defenses. Legal and equitable remedies.</p>","remote",22-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701756fb644970024",,"What Kinds of Invention Can Be Patented?","<p>Eligible subject matter. To what extent can software be patented? Business methods? Human genes?</p>","remote",15-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf201766c18a37007b6",,"","","",,"","","N",28-OCT-24
"9289afed754ffd4701762039a06802f4",,"","","",,"","","N",28-OCT-24
"9289afec754ffaf201766d19712207d7",,"","","Remote",04-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701762aca0399039c",,"","","Zoom",05-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afed754ffd4701762aca0399039c",,"","","Zoom",12-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd4701762aca0399039c",,"","","Zoom",19-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"Vinyl cutters, and Electronics","<ul> <li>Vinyl cutters:</li> <li>Best uses, types, tour of our machines: Cricut cutters</li> <li>Process - cut, weed, transfer, adhere/cover</li> <li>Graphic design software - Options, Intro and practice with Gravit, Picsvg, Vectr</li> <li>Electronics:</li> <li>Capacitor charge discharge circuit</li> <li>Switch design and fabrication techniques</li> </ul>","online",19-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"Laser Cutters and CAD, Part 1","<ul> <li>Laser cutters - best uses, types, tour of our machines: Epilog and Dremel</li> <li>Formatting for types of cuts: cut, score, engrave raster engrave</li> <li>2D CAD - Options, Intro and practice with Fusion 360 and Corel</li> </ul>","online",15-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"Reserve tutorial","<ul> <li>topics TBD, as needed</li> </ul>","online",26-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"CAD techniques","<ul> <li>Good design practices - creating parameterized designs, using references</li> <li>Common CAD functions - practice with Fusion 360</li> </ul>","online",21-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"Kickoff and Community building","<ul> <li>Project intro and timeline</li> <li>Kit assembly</li> <li>Electronics</li> <li>Pinball game design: Overview of what you can make - brainstorming</li> <li>Tutorial sessions</li> <li>Communication and Slack channel</li> </ul>","online",12-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"Showcase - Pinball-a-palooza","<ul> <li>Show and celebrate pinball machines</li> <li>Share ideas</li> <li>Feedback to instructors to improve course</li> </ul>","online",29-JAN-21,"0500PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176d3e612b20c62",,"3D Printers and CAD, Part 1","<ul> <li>3D printers - best uses, types, tour of our Dremel printers</li> <li>Slicers - intro and practice with Dremel Digilab Slicer</li> <li>3D CAD - Options, Intro and practice with Fusion 360</li> </ul>","online",13-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd4701764e876d2505c6",,"MIT Writers Group","<p>Meeting time noon to one pm</p> <p>Please email <smstrang@mit.edu> to register.</p>","Zoom",04-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701764e876d2505c6",,"MIT Writers Group","<p>Meeting time noon to one pm</p> <p>Please email <smstrang@mit.edu> to register.</p>","Zoom",11-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701764e876d2505c6",,"MIT Writers Group","<p>Meeting time noon to one pm</p> <p>Please email <smstrang@mit.edu> to register.</p>","Zoom",25-JAN-21,"","","Y",28-OCT-24
"9289afec754ffaf2017673f08687083d",,"","","",,"","","N",28-OCT-24
"9289afec754ffaf201768c6edd5909f8",,"","","Zoom",15-JAN-21,"1000AM","1130AM","Y",28-OCT-24
"9289afec754ffaf20176912653580a84",,"","","Zoom",15-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf201759e525b9c004f",,"","","",,"","","N",28-OCT-24
"9289afed754ffd470176763245f90827",,"","","TBD",19-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176763245f90827",,"","","TBD",12-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176763245f90827",,"","","TBD",26-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176763245f90827",,"","","TBD",28-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176763245f90827",,"","","TBD",05-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd4701762e2bd9f903bc",,"","","Virtual",26-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf2017681df3596092f",,"","","",,"","","N",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"Laser Cutters and CAD, Part 1","<ul> <li>Laser cutters - best uses, types, tour of our machines: Epilog and Dremel</li> <li>Formatting for types of cuts: cut, score, engrave raster engrave</li> <li>2D CAD - Options, Intro and practice with Fusion 360 and Corel</li> </ul>","online",15-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"CAD techniques","<ul> <li>Good design practices - creating parameterized designs, using references</li> <li>Common CAD functions - practice with Fusion 360</li> </ul>","online",21-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"Reserve tutorial","<ul> <li>topics TBD, as needed</li> </ul>","online",26-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"Kickoff and Community building","<ul> <li>Project intro and timeline</li> <li>Kit assembly</li> <li>Electronics</li> <li>Pinball game design: Overview of what you can make - brainstorming</li> <li>Tutorial sessions</li> <li>Communication and Slack channel</li> </ul>","online",12-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"Showcase - Pinball-a-palooza","<ul> <li>Show and celebrate pinball machines</li> <li>Share ideas</li> <li>Feedback to instructors to improve course</li> </ul>","online",29-JAN-21,"0500PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"Vinyl cutters, and Electronics","<ul> <li>Vinyl cutters:</li> <li>Best uses, types, tour of our machines: Cricut cutters</li> <li>Process - cut, weed, transfer, adhere/cover</li> <li>Graphic design software - Options, Intro and practice with Gravit, Picsvg, Vectr</li> <li>Electronics:</li> <li>Capacitor charge discharge circuit</li> <li>Switch design and fabrication techniques</li> </ul>","online",19-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176ca58ba1c0b4b",,"3D Printers and CAD, Part 1","<ul> <li>3D printers - best uses, types, tour of our Dremel printers</li> <li>Slicers - intro and practice with Dremel Digilab Slicer</li> <li>3D CAD - Options, Intro and practice with Fusion 360</li> </ul>","online",13-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afec754ffaf2017648a9975f04ca",,"","","Online",20-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afec754ffaf20175c2faec8f00c3",,"","","zoom link",12-JAN-21,"0100AM","0200AM","Y",28-OCT-24
"9289afec754ffaf20175c2faec8f00c3",,"","","zoom link",27-JAN-21,"0300AM","0400AM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"CAD techniques","<ul> <li>Good design practices - creating parameterized designs, using references</li> <li>Common CAD functions - practice with Fusion 360</li> </ul>","online",21-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"3D Printers and CAD, Part 1","<ul> <li>3D printers - best uses, types, tour of our Dremel printers</li> <li>Slicers - intro and practice with Dremel Digilab Slicer</li> <li>3D CAD - Options, Intro and practice with Fusion 360</li> </ul>","online",13-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"Vinyl cutters, and Electronics","<ul> <li>Vinyl cutters:</li> <li>Best uses, types, tour of our machines: Cricut cutters</li> <li>Process - cut, weed, transfer, adhere/cover</li> <li>Graphic design software - Options, Intro and practice with Gravit, Picsvg, Vectr</li> <li>Electronics:</li> <li>Capacitor charge discharge circuit</li> <li>Switch design and fabrication techniques</li> </ul>","online",19-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"Showcase - Pinball-a-palooza","<ul> <li>Show and celebrate pinball machines</li> <li>Share ideas</li> <li>Feedback to instructors to improve course</li> </ul>","online",29-JAN-21,"0500PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"Kickoff and Community building","<ul> <li>Project intro and timeline</li> <li>Kit assembly</li> <li>Electronics</li> <li>Pinball game design: Overview of what you can make - brainstorming</li> <li>Tutorial sessions</li> <li>Communication and Slack channel</li> </ul>","online",12-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"Laser Cutters and CAD, Part 1","<ul> <li>Laser cutters - best uses, types, tour of our machines: Epilog and Dremel</li> <li>Formatting for types of cuts: cut, score, engrave raster engrave</li> <li>2D CAD - Options, Intro and practice with Fusion 360 and Corel</li> </ul>","online",15-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470176d011eb1d0be3",,"Reserve tutorial","<ul> <li>topics TBD, as needed</li> </ul>","online",26-JAN-21,"0500PM","0630PM","Y",28-OCT-24
"9289afed754ffd470175bceba35500a4",,"","","virtual",14-JAN-21,"0200PM","0400PM","Y",28-OCT-24
"9289afed754ffd4701759f0be6be008b",,"","","",28-JAN-21,"","","Y",28-OCT-24
"9289afed754ffd4701759e1302ce0081",,"","","",,"","","Y",28-OCT-24
"9289afec754ffaf20176c0ec87b20b1f",,"Organizational Meeting:","<p>This course requires a commitment of 12 hours per week.<strong>Every Friday you will present your weekly iteration of the developing system to Salesforce executives and the public.</strong>Previous experience and knowledge of Java, SQL, and data structures is recommended, but no Salesforce experience is required.</p>","Zoom",04-JAN-21,"0100AM","0200AM","Y",28-OCT-24
"9289afec754ffaf201762b4d15430308",,"","","TBD",28-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afec754ffaf201762b4d15430308",,"","","TBD",05-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afec754ffaf201762b4d15430308",,"","","TBD",26-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afec754ffaf201762b4d15430308",,"","","TBD",19-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afec754ffaf201762b4d15430308",,"","","TBD",12-JAN-21,"0400PM","0600PM","Y",28-OCT-24
"9289afed754ffd470176ce130cc40b8c",,"","","via zoom",07-JAN-21,"0200PM","0300PM","Y",28-OCT-24
"9289afed754ffd470176ce130cc40b8c",,"","","via zoom",19-JAN-21,"1000AM","1100AM","Y",28-OCT-24
"9289afed70153a4b0175237ccbe50065",,"","","",,"","","Y",28-OCT-24
"9289afec754ffaf20175b3e9bc570083",,"","","Virtual",28-JAN-21,"0900AM","0500PM","Y",28-OCT-24
"9289afec754ffaf20175b3e9bc570083",,"","","Virtual",27-JAN-21,"0900AM","0500PM","Y",28-OCT-24
"9289afec754ffaf20175b3e9bc570083",,"","","Virtual",26-JAN-21,"0900AM","0500PM","Y",28-OCT-24
"9289afed754ffd470176d8890aec0cec",,"","","Virtual",26-JAN-21,"0100PM","0230PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 2","","zoom",27-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 2","","zoom",25-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 2","","zoom",29-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 1","","zoom",08-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 1","","zoom",06-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf201764e1dc91905e1",,"Session 1","","zoom",04-JAN-21,"0130PM","0330PM","Y",28-OCT-24
"9289afec754ffaf2017673f3daa90847",,"","","Remote",04-JAN-21,"0100PM","0300PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",08-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",07-JAN-21,"0900AM","0600PM","Y",28-OCT-24
"9289afec754ffaf20176783305810901",,"","<p>For more specific times, please check the WCC scheduler and choose the times that work for you. All sessions are 50 minutes.</p>","Zoom",12-JAN-21,"0900AM","0600PM","Y",28-OCT-24
