"LIBRARY_SUBJECT_OFFERED_KEY","TERM_CODE","MASTER_COURSE_NUMBER","MASTER_COURSE_NUMBER_SORT","MASTER_COURSE_NUMBER_DESC","MASTER_SUBJECT_ID","MASTER_SUBJECT_ID_SORT","COURSE_NUMBER","COURSE_NUMBER_SORT","COURSE_NUMBER_DESC","SUBJECT_ID","SUBJECT_ID_SORT","SUBJECT_TITLE","OFFER_DEPT_CODE","OFFER_DEPT_NAME","OFFER_SCHOOL_NAME","RESPONSIBLE_FACULTY_NAME","RESPONSIBLE_FACULTY_MIT_ID","NUM_ENROLLED_STUDENTS","WAREHOUSE_LOAD_DATE"
"10.5472011FA","2011FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",5,28-OCT-24
"10.5472013FA","2013FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",4,28-OCT-24
"10.5472016FA","2016FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",7,28-OCT-24
"10.5472017FA","2017FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",11,28-OCT-24
"10.5472018FA","2018FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",1,28-OCT-24
"10.5472019FA","2019FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",7,28-OCT-24
"10.5472020FA","2020FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",4,28-OCT-24
"10.5472021FA","2021FA","15"," 15","Management","15.136","15.136","10"," 10","Chemical Engineering","10.547"," 10.547","Princ& Practice:Drug Developmt","10","Chemical Engineering","Engineering","Finkelstein, Stan","900023200",10,28-OCT-24
"10.5482016FA","2016FA","HST","HST","Health Sciences & Technology","HST.525","HST.525","10"," 10","Chemical Engineering","10.548"," 10.548","Tumor Pathophysiology","10","Chemical Engineering","Engineering","Jain, Rakesh","900021956",2,28-OCT-24
"10.5482018FA","2018FA","HST","HST","Health Sciences & Technology","HST.525","HST.525","10"," 10","Chemical Engineering","10.548"," 10.548","Tumor Microenvironment","10","Chemical Engineering","Engineering","Jain, Rakesh","900021956",0,28-OCT-24
"10.5482020FA","2020FA","HST","HST","Health Sciences & Technology","HST.525","HST.525","10"," 10","Chemical Engineering","10.548"," 10.548","Tumor Microenvironment","10","Chemical Engineering","Engineering","Jain, Rakesh","900021956",3,28-OCT-24
"10.552012FA","2012FA","10"," 10","Chemical Engineering","10.55","10.55","10"," 10","Chemical Engineering","10.55"," 10.55","Colloid & Surfactant Science","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",29,28-OCT-24
"10.552014FA","2014FA","10"," 10","Chemical Engineering","10.55","10.55","10"," 10","Chemical Engineering","10.55"," 10.55","Colloid & Surfactant Science","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",30,28-OCT-24
"10.552016FA","2016FA","10"," 10","Chemical Engineering","10.55","10.55","10"," 10","Chemical Engineering","10.55"," 10.55","Colloid & Surfactant Science","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",28,28-OCT-24
"10.5512011SP","2011SP","10"," 10","Chemical Engineering","10.551","10.551","10"," 10","Chemical Engineering","10.551"," 10.551","System Engineering","10","Chemical Engineering","Engineering","Stephanopoulos, George","900022931",32,28-OCT-24
"10.5512016SP","2016SP","10"," 10","Chemical Engineering","10.551","10.551","10"," 10","Chemical Engineering","10.551"," 10.551","System Engineering","10","Chemical Engineering","Engineering","Braatz, Richard","900058207",39,28-OCT-24
"10.5512020SP","2020SP","10"," 10","Chemical Engineering","10.551","10.551","10"," 10","Chemical Engineering","10.551"," 10.551","System Engineering","10","Chemical Engineering","Engineering","Braatz, Richard","900058207",29,28-OCT-24
"10.5522012FA","2012FA","10"," 10","Chemical Engineering","10.552","10.552","10"," 10","Chemical Engineering","10.552"," 10.552","Adv Systems Engineering","10","Chemical Engineering","Engineering","Braatz, Richard","900058207",7,28-OCT-24
"10.5542021FA","2021FA","10"," 10","Chemical Engineering","10.354","10.354","10"," 10","Chemical Engineering","10.554"," 10.554","Process Data Analytics","10","Chemical Engineering","Engineering","Braatz, Richard","900058207",14,28-OCT-24
"10.562012SP","2012SP","10"," 10","Chemical Engineering","10.56","10.56","10"," 10","Chemical Engineering","10.56"," 10.56","Advances in Surfactant Science","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",8,28-OCT-24
"10.562014SP","2014SP","10"," 10","Chemical Engineering","10.56","10.56","10"," 10","Chemical Engineering","10.56"," 10.56","Advances in Surfactant Science","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",8,28-OCT-24
"10.562016SP","2016SP","10"," 10","Chemical Engineering","10.56","10.56","10"," 10","Chemical Engineering","10.56"," 10.56","Adv Topics in Surfactant Sci","10","Chemical Engineering","Engineering","Blankschtein, Daniel","900014184",15,28-OCT-24
"10.5622016SP","2016SP","HST","HST","Health Sciences & Technology","HST.562","HST.562","10"," 10","Chemical Engineering","10.562"," 10.562","Imaging and Sample Processing","10","Chemical Engineering","Engineering","Chung, Kwanghun","925712581",4,28-OCT-24
"10.5622018SP","2018SP","HST","HST","Health Sciences & Technology","HST.562","HST.562","10"," 10","Chemical Engineering","10.562"," 10.562","Tech for Complex Biologicl Sys","10","Chemical Engineering","Engineering","Chung, Kwanghun","925712581",5,28-OCT-24
"10.5622019SP","2019SP","HST","HST","Health Sciences & Technology","HST.562","HST.562","10"," 10","Chemical Engineering","10.562"," 10.562","Tech for Complex Biologicl Sys","10","Chemical Engineering","Engineering","Chung, Kwanghun","925712581",3,28-OCT-24
"10.5622020SP","2020SP","HST","HST","Health Sciences & Technology","HST.562","HST.562","10"," 10","Chemical Engineering","10.562"," 10.562","Tech for Complex Biologicl Sys","10","Chemical Engineering","Engineering","Chung, Kwanghun","925712581",3,28-OCT-24
"10.5622021SP","2021SP","HST","HST","Health Sciences & Technology","HST.562","HST.562","10"," 10","Chemical Engineering","10.562"," 10.562","Tech for Complex Biologicl Sys","10","Chemical Engineering","Engineering","Chung, Kwanghun","925712581",3,28-OCT-24
"10.5662013FA","2013FA","10"," 10","Chemical Engineering","10.466","10.466","10"," 10","Chemical Engineering","10.566"," 10.566","Structure of Soft Matter","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",23,28-OCT-24
"10.5662019FA","2019FA","10"," 10","Chemical Engineering","10.466","10.466","10"," 10","Chemical Engineering","10.566"," 10.566","Structure of Soft Matter","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",0,28-OCT-24
"10.5682011FA","2011FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",23,28-OCT-24
"10.5682012FA","2012FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",15,28-OCT-24
"10.5682013FA","2013FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",17,28-OCT-24
"10.5682014SP","2014SP","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",10,28-OCT-24
"10.5682015FA","2015FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",17,28-OCT-24
"10.5682016FA","2016FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",15,28-OCT-24
"10.5682017FA","2017FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chem of Polymers","10","Chemical Engineering","Engineering","Cohen, Robert","900020935",12,28-OCT-24
"10.5682019FA","2019FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chemistry of Polymers","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",22,28-OCT-24
"10.5682021FA","2021FA","10"," 10","Chemical Engineering","10.568","10.568","10"," 10","Chemical Engineering","10.568"," 10.568","Physical Chemistry of Polymers","10","Chemical Engineering","Engineering","Rutledge, Gregory","900022668",13,28-OCT-24
"10.5692011SP","2011SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",16,28-OCT-24
"10.5692012SP","2012SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Hammond, Paula","900024844",26,28-OCT-24
"10.5692013SP","2013SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",27,28-OCT-24
"10.5692014SP","2014SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Hammond, Paula","900024844",19,28-OCT-24
"10.5692015SP","2015SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Olsen, Bradley","980636691",23,28-OCT-24
"10.5692016SP","2016SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Hammond, Paula","900024844",17,28-OCT-24
"10.5692017SP","2017SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Smith, Zachary","920868551",18,28-OCT-24
"10.5692019SP","2019SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Smith, Zachary","920868551",26,28-OCT-24
"10.5692020SP","2020SP","10"," 10","Chemical Engineering","10.569","10.569","10"," 10","Chemical Engineering","10.569"," 10.569","Synthesis of Polymers","10","Chemical Engineering","Engineering","Smith, Zachary","920868551",22,28-OCT-24
"10.5712010SP","2010SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",1,28-OCT-24
"10.5712011SP","2011SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",1,28-OCT-24
"10.5712016SP","2016SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",3,28-OCT-24
"10.5712017SP","2017SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",1,28-OCT-24
"10.5712018SP","2018SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",1,28-OCT-24
"10.5712021SP","2021SP","12"," 12","Earth, Atmos, & Planetary Sci","12.806","12.806","10"," 10","Chemical Engineering","10.571"," 10.571","Atmospheric Physics & Chem","10","Chemical Engineering","Engineering","Prinn, Ronald","900004635",1,28-OCT-24
"10.5792016SP","2016SP","5","  5","Chemistry","5.00","5.00","10"," 10","Chemical Engineering","10.579"," 10.579","Energy Tech and Policy","10","Chemical Engineering","Engineering","Deutch, John","900029518",14,28-OCT-24
"10.5852012FA","2012FA","10"," 10","Chemical Engineering","10.585","10.585","10"," 10","Chemical Engineering","10.585"," 10.585","Engineering Nanotechnology","10","Chemical Engineering","Engineering","Strano, Michael","920620810",22,28-OCT-24
"10.5852014FA","2014FA","10"," 10","Chemical Engineering","10.585","10.585","10"," 10","Chemical Engineering","10.585"," 10.585","Engineering Nanotechnology","10","Chemical Engineering","Engineering","Strano, Michael","920620810",23,28-OCT-24
"10.5952021FA","2021FA","10"," 10","Chemical Engineering","10.495","10.495","10"," 10","Chemical Engineering","10.595"," 10.595","Design & Dvpmt Immunotherapies","10","Chemical Engineering","Engineering","Love, Christopher","922199921",14,28-OCT-24
"10.6252013FA","2013FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",6,28-OCT-24
"10.6252014FA","2014FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",7,28-OCT-24
"10.6252016FA","2016FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",12,28-OCT-24
"10.6252017FA","2017FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",10,28-OCT-24
"10.6252019FA","2019FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",4,28-OCT-24
"10.6252020FA","2020FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",5,28-OCT-24
"10.6252021FA","2021FA","2","  2","Mechanical Engineering","2.625","2.625","10"," 10","Chemical Engineering","10.625"," 10.625","Electrochem Energy Storage","10","Chemical Engineering","Engineering","Shao-Horn, Yang","900057236",6,28-OCT-24
"10.6262010SP","2010SP","10"," 10","Chemical Engineering","10.626","10.626","10"," 10","Chemical Engineering","10.626"," 10.626","Electrochemical Energy Systems","10","Chemical Engineering","Engineering","Bazant, Martin","900046803",18,28-OCT-24
"10.6262011SP","2011SP","10"," 10","Chemical Engineering","10.626","10.626","10"," 10","Chemical Engineering","10.626"," 10.626","Electrochemical Energy Systems","10","Chemical Engineering","Engineering","Bazant, Martin","900046803",18,28-OCT-24
"10.6262013SP","2013SP","10"," 10","Chemical Engineering","10.426","10.426","10"," 10","Chemical Engineering","10.626"," 10.626","Electrochemical Energy Systems","10","Chemical Engineering","Engineering","Bazant, Martin","900046803",18,28-OCT-24
"10.6262014SP","2014SP","10"," 10","Chemical Engineering","10.426","10.426","10"," 10","Chemical Engineering","10.626"," 10.626","Electrochemical Energy Systems","10","Chemical Engineering","Engineering","Bazant, Martin","900046803",19,28-OCT-24
"10.6262015SP","2015SP","10"," 10","Chemical Engineering","10.426","10.426","10"," 10","Chemical Engineering","10.626"," 10.626","Electrochemical Energy Systems","10","Chemical Engineering","Engineering","Bazant, Martin","900046803",33,28-OCT-24
